Exporter,Importer,Trade_Value_USD,Year,Flow,Exporter_Region,Importer_Region
NGA,IDN,1789447371.28,2021,Export,Africa,Asia / Pacific
NGA,IND,7637005248.743,2021,Export,Africa,Asia / Pacific
NGA,ISR,86728964.399,2021,Export,Africa,Middle East
NGA,ITA,1859005241.508,2021,Export,Africa,Europe / CIS
NGA,JPN,203213216.811,2021,Export,Africa,Asia / Pacific
NGA,KOR,296178583.365,2021,Export,Africa,Asia / Pacific
NGA,KWT,222507773.003,2021,Export,Africa,Middle East
NGA,MYS,149652170.929,2021,Export,Africa,Asia / Pacific
NGA,NER,119967250.497,2021,Export,Africa,Africa
NGA,NLD,2586901788.414,2021,Export,Africa,Europe / CIS
NGA,PAK,29831817.584,2021,Export,Africa,Asia / Pacific
NGA,PER,233567351.905,2021,Export,Africa,Americas
NGA,POL,859001009.592,2021,Export,Africa,Europe / CIS
NGA,PRT,1365100207.396,2021,Export,Africa,Europe / CIS
NGA,SEN,555031503.638,2021,Export,Africa,Africa
NGA,SGP,898346507.643,2021,Export,Africa,Asia / Pacific
NGA,SWE,200655840.079,2021,Export,Africa,Europe / CIS
NGA,TGO,453462384.702,2021,Export,Africa,Africa
NGA,THA,253369648.765,2021,Export,Africa,Asia / Pacific
NGA,TUR,948890489.497,2021,Export,Africa,Asia / Pacific
NGA,USA,1876893789.952,2021,Export,Africa,Americas
NGA,VNM,65258217.203,2021,Export,Africa,Asia / Pacific
NGA,ZAF,1548362487.114,2021,Export,Africa,Africa
NLD,AGO,284181228.387,2021,Export,Europe / CIS,Africa
NLD,ARE,180088457.136,2021,Export,Europe / CIS,Middle East
NLD,ARG,528561562.304,2021,Export,Europe / CIS,Americas
NLD,AUS,56334914.467,2021,Export,Europe / CIS,Asia / Pacific
NLD,AUT,63637549.359,2021,Export,Europe / CIS,Europe / CIS
NLD,AZE,2486683.116,2021,Export,Europe / CIS,Europe / CIS
NLD,BDI,15615.72,2021,Export,Europe / CIS,Africa
NLD,BEL,13250954297.529,2021,Export,Europe / CIS,Europe / CIS
NLD,BFA,2355275.937,2021,Export,Europe / CIS,Africa
NLD,BGD,806337.937,2021,Export,Europe / CIS,Asia / Pacific
NLD,BGR,5222577.895,2021,Export,Europe / CIS,Europe / CIS
NLD,BHR,590524.496,2021,Export,Europe / CIS,Middle East
NLD,BLR,3494445.276,2021,Export,Europe / CIS,Europe / CIS
NLD,BOL,248119.993,2021,Export,Europe / CIS,Americas
NLD,BRA,549567110.636,2021,Export,Europe / CIS,Americas
NLD,BRN,17051567.049,2021,Export,Europe / CIS,Asia / Pacific
NLD,BWA,710.827,2021,Export,Europe / CIS,Africa
NLD,CAF,18213.018,2021,Export,Europe / CIS,Africa
NLD,CAN,1240801717.807,2021,Export,Europe / CIS,Americas
NLD,CHE,650702420.819,2021,Export,Europe / CIS,Europe / CIS
NLD,CHL,16268798.761,2021,Export,Europe / CIS,Americas
NLD,CHN,310807552.525,2021,Export,Europe / CIS,Asia / Pacific
NLD,CIV,18278605.715,2021,Export,Europe / CIS,Africa
NLD,CMR,29859854.536,2021,Export,Europe / CIS,Africa
NLD,COD,319320.96,2021,Export,Europe / CIS,Africa
NLD,COG,2254992.568,2021,Export,Europe / CIS,Africa
NLD,COL,112621250.242,2021,Export,Europe / CIS,Americas
NLD,CZE,150189624.21,2021,Export,Europe / CIS,Europe / CIS
NLD,DEU,27300000144.032,2021,Export,Europe / CIS,Europe / CIS
NLD,DJI,36418.94,2021,Export,Europe / CIS,Africa
NLD,DNK,317250817.77,2021,Export,Europe / CIS,Europe / CIS
NLD,DZA,17147636.314,2021,Export,Europe / CIS,Africa
NLD,ECU,2125885.819,2021,Export,Europe / CIS,Americas
NLD,EGY,180593803.04,2021,Export,Europe / CIS,Africa
NLD,ERI,1206.395,2021,Export,Europe / CIS,Africa
NLD,ESP,1035758853.505,2021,Export,Europe / CIS,Europe / CIS
NLD,EST,27838124.377,2021,Export,Europe / CIS,Europe / CIS
NLD,ETH,136338.024,2021,Export,Europe / CIS,Africa
NLD,FIN,625118419.696,2021,Export,Europe / CIS,Europe / CIS
NLD,FRA,5934174165.01,2021,Export,Europe / CIS,Europe / CIS
NLD,GAB,3431268.02,2021,Export,Europe / CIS,Africa
NLD,GBR,4315641028.038,2021,Export,Europe / CIS,Europe / CIS
NLD,GHA,432908887.407,2021,Export,Europe / CIS,Africa
NLD,GMB,525187.555,2021,Export,Europe / CIS,Africa
NLD,GNB,28381.036,2021,Export,Europe / CIS,Africa
NLD,GNQ,819422.593,2021,Export,Europe / CIS,Africa
NLD,GRC,90198569.673,2021,Export,Europe / CIS,Europe / CIS
NLD,HKG,3883907.468,2021,Export,Europe / CIS,Asia / Pacific
NLD,HRV,4605949.137,2021,Export,Europe / CIS,Europe / CIS
NLD,HUN,20292980.412,2021,Export,Europe / CIS,Europe / CIS
NLD,IDN,1166011.631,2021,Export,Europe / CIS,Asia / Pacific
NLD,IND,92042071.512,2021,Export,Europe / CIS,Asia / Pacific
NLD,IRL,362989822.002,2021,Export,Europe / CIS,Europe / CIS
NLD,IRN,2879784.599,2021,Export,Europe / CIS,Middle East
NLD,IRQ,168340188.824,2021,Export,Europe / CIS,Middle East
NLD,ISR,12617445.241,2021,Export,Europe / CIS,Middle East
NLD,ITA,2616805943.514,2021,Export,Europe / CIS,Europe / CIS
NLD,JOR,2784920.547,2021,Export,Europe / CIS,Middle East
NLD,JPN,9316504.559,2021,Export,Europe / CIS,Asia / Pacific
NLD,KAZ,5776077.888,2021,Export,Europe / CIS,Asia / Pacific
NLD,KEN,411778103.434,2021,Export,Europe / CIS,Africa
NLD,KHM,183174.54,2021,Export,Europe / CIS,Asia / Pacific
NLD,KOR,52779232.811,2021,Export,Europe / CIS,Asia / Pacific
NLD,KWT,1227820.457,2021,Export,Europe / CIS,Middle East
NLD,LBN,39904299.091,2021,Export,Europe / CIS,Middle East
NLD,LBR,16283808.918,2021,Export,Europe / CIS,Africa
NLD,LBY,194232658.082,2021,Export,Europe / CIS,Africa
NLD,LKA,503088.053,2021,Export,Europe / CIS,Asia / Pacific
NLD,LTU,41421668.568,2021,Export,Europe / CIS,Europe / CIS
NLD,LVA,25073266.654,2021,Export,Europe / CIS,Europe / CIS
NLD,MAC,2292.151,2021,Export,Europe / CIS,Asia / Pacific
NLD,MAR,455263483.529,2021,Export,Europe / CIS,Africa
NLD,MEX,861797059.774,2021,Export,Europe / CIS,Americas
NLD,MLI,1849011.043,2021,Export,Europe / CIS,Africa
NLD,MMR,59317.975,2021,Export,Europe / CIS,Asia / Pacific
NLD,MNG,291178.837,2021,Export,Europe / CIS,Asia / Pacific
NLD,MRT,368171.683,2021,Export,Europe / CIS,Africa
NLD,MYS,121666146.767,2021,Export,Europe / CIS,Asia / Pacific
NLD,NAM,403555.725,2021,Export,Europe / CIS,Africa
NLD,NER,353381.515,2021,Export,Europe / CIS,Africa
NLD,NGA,3617778598.458,2021,Export,Europe / CIS,Africa
NLD,NOR,463837969.934,2021,Export,Europe / CIS,Europe / CIS
NLD,NPL,112.36,2021,Export,Europe / CIS,Asia / Pacific
NLD,NZL,2662795.514,2021,Export,Europe / CIS,Asia / Pacific
NLD,OMN,21288954.2,2021,Export,Europe / CIS,Middle East
NLD,PAK,178565172.774,2021,Export,Europe / CIS,Asia / Pacific
NLD,PER,3302155.357,2021,Export,Europe / CIS,Americas
NLD,PHL,1027523.385,2021,Export,Europe / CIS,Asia / Pacific
NLD,POL,223341506.82,2021,Export,Europe / CIS,Europe / CIS
NLD,PRT,327284259.291,2021,Export,Europe / CIS,Europe / CIS
NLD,PSE,149412.035,2021,Export,Europe / CIS,Middle East
NLD,QAT,69528027.803,2021,Export,Europe / CIS,Middle East
NLD,ROU,28326186.897,2021,Export,Europe / CIS,Europe / CIS
NLD,RUS,90040197.197,2021,Export,Europe / CIS,Europe / CIS
NLD,RWA,190124.322,2021,Export,Europe / CIS,Africa
NLD,SAU,324408190.862,2021,Export,Europe / CIS,Middle East
NLD,SDN,18617.515,2021,Export,Europe / CIS,Africa
NLD,SEN,687622649.549,2021,Export,Europe / CIS,Africa
NLD,SGP,1008748694.655,2021,Export,Europe / CIS,Asia / Pacific
NLD,SLE,622665.464,2021,Export,Europe / CIS,Africa
NLD,SOM,65539.189,2021,Export,Europe / CIS,Africa
NLD,SRB,9757059.949,2021,Export,Europe / CIS,Europe / CIS
NLD,SVK,31833345.449,2021,Export,Europe / CIS,Europe / CIS
NLD,SVN,15194210.59,2021,Export,Europe / CIS,Europe / CIS
NLD,SWE,2169749089.316,2021,Export,Europe / CIS,Europe / CIS
NLD,SYR,214462.752,2021,Export,Europe / CIS,Middle East
NLD,TCD,1068524.261,2021,Export,Europe / CIS,Africa
NLD,TGO,1131240087.829,2021,Export,Europe / CIS,Africa
NLD,THA,5760044.66,2021,Export,Europe / CIS,Asia / Pacific
NLD,TTO,1444013.558,2021,Export,Europe / CIS,Americas
NLD,TUN,43573271.893,2021,Export,Europe / CIS,Africa
NLD,TUR,98283237.189,2021,Export,Europe / CIS,Asia / Pacific
NLD,TZA,2425819.3,2021,Export,Europe / CIS,Africa
NLD,UGA,101332.459,2021,Export,Europe / CIS,Africa
NLD,UKR,28939558.387,2021,Export,Europe / CIS,Europe / CIS
NLD,USA,4957653173.357,2021,Export,Europe / CIS,Americas
NLD,VEN,237284.909,2021,Export,Europe / CIS,Americas
NLD,VNM,1360733.265,2021,Export,Europe / CIS,Asia / Pacific
NLD,YEM,2409855.854,2021,Export,Europe / CIS,Middle East
NLD,ZAF,512217435.995,2021,Export,Europe / CIS,Africa
NLD,ZMB,13486.788,2021,Export,Europe / CIS,Africa
NLD,ZWE,229306.143,2021,Export,Europe / CIS,Africa
NOR,AGO,8486.961,2021,Export,Europe / CIS,Africa
NOR,ARE,29790110.961,2021,Export,Europe / CIS,Middle East
NOR,AUS,36228.869,2021,Export,Europe / CIS,Asia / Pacific
NOR,AUT,5615.25,2021,Export,Europe / CIS,Europe / CIS
NOR,AZE,1250.64,2021,Export,Europe / CIS,Europe / CIS
NOR,BEL,9867577772.7,2021,Export,Europe / CIS,Europe / CIS
NOR,BRA,27266.704,2021,Export,Europe / CIS,Americas
NOR,BRN,338444565.238,2021,Export,Europe / CIS,Asia / Pacific
NOR,CAN,616036581.489,2021,Export,Europe / CIS,Americas
NOR,CHE,18297.322,2021,Export,Europe / CIS,Europe / CIS
NOR,CHL,2736.787,2021,Export,Europe / CIS,Americas
NOR,CHN,6413001352.787,2021,Export,Europe / CIS,Asia / Pacific
NOR,CMR,70193073.467,2021,Export,Europe / CIS,Africa
NOR,CZE,151126.07,2021,Export,Europe / CIS,Europe / CIS
NOR,DEU,31249677467.459,2021,Export,Europe / CIS,Europe / CIS
NOR,DNK,1744578198.853,2021,Export,Europe / CIS,Europe / CIS
NOR,EGY,19741753.684,2021,Export,Europe / CIS,Africa
NOR,ESP,829674685.102,2021,Export,Europe / CIS,Europe / CIS
NOR,EST,18158.788,2021,Export,Europe / CIS,Europe / CIS
NOR,FIN,760412335.573,2021,Export,Europe / CIS,Europe / CIS
NOR,FRA,10911306916.11,2021,Export,Europe / CIS,Europe / CIS
NOR,GBR,32927230351.488,2021,Export,Europe / CIS,Europe / CIS
NOR,GHA,22607.799,2021,Export,Europe / CIS,Africa
NOR,GMB,2724346.556,2021,Export,Europe / CIS,Africa
NOR,GRC,571237279.838,2021,Export,Europe / CIS,Europe / CIS
NOR,HKG,46739.928,2021,Export,Europe / CIS,Asia / Pacific
NOR,HRV,44700128.547,2021,Export,Europe / CIS,Europe / CIS
NOR,IDN,15600.814,2021,Export,Europe / CIS,Asia / Pacific
NOR,IND,958958329.756,2021,Export,Europe / CIS,Asia / Pacific
NOR,IRL,346940101.864,2021,Export,Europe / CIS,Europe / CIS
NOR,ISR,1072.643,2021,Export,Europe / CIS,Middle East
NOR,ITA,691758845.969,2021,Export,Europe / CIS,Europe / CIS
NOR,JPN,58906744.77,2021,Export,Europe / CIS,Asia / Pacific
NOR,KOR,1087961238.452,2021,Export,Europe / CIS,Asia / Pacific
NOR,LTU,9049211.805,2021,Export,Europe / CIS,Europe / CIS
NOR,LVA,45385968.329,2021,Export,Europe / CIS,Europe / CIS
NOR,MAR,10481837.699,2021,Export,Europe / CIS,Africa
NOR,MEX,525.262,2021,Export,Europe / CIS,Americas
NOR,MRT,7472059.84,2021,Export,Europe / CIS,Africa
NOR,MYS,1329.336,2021,Export,Europe / CIS,Asia / Pacific
NOR,NAM,212.34,2021,Export,Europe / CIS,Africa
NOR,NGA,1203644665.226,2021,Export,Europe / CIS,Africa
NOR,NLD,8497044765.958,2021,Export,Europe / CIS,Europe / CIS
NOR,NZL,26593.48,2021,Export,Europe / CIS,Asia / Pacific
NOR,OMN,1670.547,2021,Export,Europe / CIS,Middle East
NOR,PER,423.632,2021,Export,Europe / CIS,Americas
NOR,PHL,3948.428,2021,Export,Europe / CIS,Asia / Pacific
NOR,POL,697075944.326,2021,Export,Europe / CIS,Europe / CIS
NOR,PRT,29737414.688,2021,Export,Europe / CIS,Europe / CIS
NOR,QAT,39180.557,2021,Export,Europe / CIS,Middle East
NOR,ROU,477664.704,2021,Export,Europe / CIS,Europe / CIS
NOR,RUS,1558994.689,2021,Export,Europe / CIS,Europe / CIS
NOR,SAU,7338.998,2021,Export,Europe / CIS,Middle East
NOR,SEN,17801265.416,2021,Export,Europe / CIS,Africa
NOR,SGP,33897752.912,2021,Export,Europe / CIS,Asia / Pacific
NOR,SRB,2095.46,2021,Export,Europe / CIS,Europe / CIS
NOR,SVN,9642.956,2021,Export,Europe / CIS,Europe / CIS
NOR,SWE,7441458089.686,2021,Export,Europe / CIS,Europe / CIS
NOR,TGO,28712665.958,2021,Export,Europe / CIS,Africa
NOR,THA,4622.119,2021,Export,Europe / CIS,Asia / Pacific
NOR,TUR,939892179.533,2021,Export,Europe / CIS,Asia / Pacific
NOR,USA,847625081.477,2021,Export,Europe / CIS,Americas
NOR,VNM,1250.175,2021,Export,Europe / CIS,Asia / Pacific
NOR,ZAF,81449.356,2021,Export,Europe / CIS,Africa
NPL,CHE,133.96,2021,Export,Asia / Pacific,Europe / CIS
NPL,JPN,110.87,2021,Export,Asia / Pacific,Asia / Pacific
NZL,ARE,824.02,2021,Export,Asia / Pacific,Middle East
NZL,ARG,151.365,2021,Export,Asia / Pacific,Americas
NZL,AUS,280517991.51,2021,Export,Asia / Pacific,Asia / Pacific
NZL,AUT,14.146,2021,Export,Asia / Pacific,Europe / CIS
NZL,CAN,42.439,2021,Export,Asia / Pacific,Americas
NZL,CHL,4067.053,2021,Export,Asia / Pacific,Americas
NZL,CHN,2954031.676,2021,Export,Asia / Pacific,Asia / Pacific
NZL,DEU,96.902,2021,Export,Asia / Pacific,Europe / CIS
NZL,ESP,5340.925,2021,Export,Asia / Pacific,Europe / CIS
NZL,FIN,22.634,2021,Export,Asia / Pacific,Europe / CIS
NZL,FRA,3790.494,2021,Export,Asia / Pacific,Europe / CIS
NZL,GBR,158224.642,2021,Export,Asia / Pacific,Europe / CIS
NZL,IDN,169.048,2021,Export,Asia / Pacific,Asia / Pacific
NZL,IND,14697707.537,2021,Export,Asia / Pacific,Asia / Pacific
NZL,ISR,162.682,2021,Export,Asia / Pacific,Middle East
NZL,JPN,15095050.866,2021,Export,Asia / Pacific,Asia / Pacific
NZL,KOR,11859999.245,2021,Export,Asia / Pacific,Asia / Pacific
NZL,LTU,194.511,2021,Export,Asia / Pacific,Europe / CIS
NZL,MNG,2.122,2021,Export,Asia / Pacific,Asia / Pacific
NZL,MYS,6039340.759,2021,Export,Asia / Pacific,Asia / Pacific
NZL,NLD,454.095,2021,Export,Asia / Pacific,Europe / CIS
NZL,NPL,203105.106,2021,Export,Asia / Pacific,Asia / Pacific
NZL,PHL,17325.647,2021,Export,Asia / Pacific,Asia / Pacific
NZL,ROU,14011.175,2021,Export,Asia / Pacific,Europe / CIS
NZL,SGP,103952913.004,2021,Export,Asia / Pacific,Asia / Pacific
NZL,SWE,494.412,2021,Export,Asia / Pacific,Europe / CIS
NZL,THA,51018.531,2021,Export,Asia / Pacific,Asia / Pacific
NZL,USA,60105139.805,2021,Export,Asia / Pacific,Americas
NZL,VNM,92556.938,2021,Export,Asia / Pacific,Asia / Pacific
NZL,ZAF,1120.385,2021,Export,Asia / Pacific,Africa
OMN,AGO,83146.944,2021,Export,Middle East,Africa
OMN,ARE,40552036.347,2021,Export,Middle East,Middle East
OMN,BEL,50538077.944,2021,Export,Middle East,Europe / CIS
OMN,BGD,751830.948,2021,Export,Middle East,Asia / Pacific
OMN,BHR,1417664.497,2021,Export,Middle East,Middle East
OMN,BRA,7945799.727,2021,Export,Middle East,Americas
OMN,CAN,121373.212,2021,Export,Middle East,Americas
OMN,CHL,478.544,2021,Export,Middle East,Americas
OMN,CHN,231856.957,2021,Export,Middle East,Asia / Pacific
OMN,CMR,115053.316,2021,Export,Middle East,Africa
OMN,DEU,644.993,2021,Export,Middle East,Europe / CIS
OMN,DJI,9585243.158,2021,Export,Middle East,Africa
OMN,DZA,174650.195,2021,Export,Middle East,Africa
OMN,EGY,1885841.349,2021,Export,Middle East,Africa
OMN,ERI,4731646.286,2021,Export,Middle East,Africa
OMN,ESP,552710.012,2021,Export,Middle East,Europe / CIS
OMN,FRA,16820847.828,2021,Export,Middle East,Europe / CIS
OMN,GBR,26819.246,2021,Export,Middle East,Europe / CIS
OMN,HKG,493289.986,2021,Export,Middle East,Asia / Pacific
OMN,IDN,83.225,2021,Export,Middle East,Asia / Pacific
OMN,IND,55636957.0,2021,Export,Middle East,Asia / Pacific
OMN,IRN,716954.485,2021,Export,Middle East,Middle East
OMN,IRQ,1243646.292,2021,Export,Middle East,Middle East
OMN,JOR,9910041.597,2021,Export,Middle East,Middle East
OMN,JPN,443880.363,2021,Export,Middle East,Asia / Pacific
OMN,KAZ,127.438,2021,Export,Middle East,Asia / Pacific
OMN,KEN,50645120.857,2021,Export,Middle East,Africa
OMN,KOR,58260.078,2021,Export,Middle East,Asia / Pacific
OMN,KWT,4872925.87,2021,Export,Middle East,Middle East
OMN,LBN,789105.33,2021,Export,Middle East,Middle East
OMN,LBY,49110.533,2021,Export,Middle East,Africa
OMN,LKA,7228736.009,2021,Export,Middle East,Asia / Pacific
OMN,MEX,61040.312,2021,Export,Middle East,Americas
OMN,MRT,1230.169,2021,Export,Middle East,Africa
OMN,MYS,106616.385,2021,Export,Middle East,Asia / Pacific
OMN,NAM,2757485.041,2021,Export,Middle East,Africa
OMN,NGA,512816.644,2021,Export,Middle East,Africa
OMN,NLD,63647388.717,2021,Export,Middle East,Europe / CIS
OMN,PAK,19049799.71,2021,Export,Middle East,Asia / Pacific
OMN,PHL,61765.93,2021,Export,Middle East,Asia / Pacific
OMN,QAT,27071003.859,2021,Export,Middle East,Middle East
OMN,SAU,4880590.369,2021,Export,Middle East,Middle East
OMN,SDN,41615.084,2021,Export,Middle East,Africa
OMN,SGP,670195.057,2021,Export,Middle East,Asia / Pacific
OMN,SOM,11659505.834,2021,Export,Middle East,Africa
OMN,TUR,1352647.592,2021,Export,Middle East,Asia / Pacific
OMN,TZA,69962296.379,2021,Export,Middle East,Africa
OMN,UKR,11492.848,2021,Export,Middle East,Europe / CIS
OMN,USA,627617.684,2021,Export,Middle East,Americas
OMN,VNM,23901.17,2021,Export,Middle East,Asia / Pacific
OMN,YEM,7661596.867,2021,Export,Middle East,Middle East
OMN,ZAF,224817037.359,2021,Export,Middle East,Africa
PAK,ARE,50656971.964,2021,Export,Asia / Pacific,Middle East
PAK,BGD,89502.743,2021,Export,Asia / Pacific,Asia / Pacific
PAK,COL,1743968.899,2021,Export,Asia / Pacific,Americas
PAK,DJI,147128.421,2021,Export,Asia / Pacific,Africa
PAK,IDN,468773.047,2021,Export,Asia / Pacific,Asia / Pacific
PAK,LKA,15640.904,2021,Export,Asia / Pacific,Asia / Pacific
PAK,MYS,29779831.374,2021,Export,Asia / Pacific,Asia / Pacific
PAK,OMN,21387.498,2021,Export,Asia / Pacific,Middle East
PAK,PHL,177869.115,2021,Export,Asia / Pacific,Asia / Pacific
PAK,QAT,167809.095,2021,Export,Asia / Pacific,Middle East
PAK,SGP,18821443.124,2021,Export,Asia / Pacific,Asia / Pacific
PAK,THA,74355167.842,2021,Export,Asia / Pacific,Asia / Pacific
PAK,TZA,1627.39,2021,Export,Asia / Pacific,Africa
PER,ARE,15.0,2021,Export,Americas,Middle East
PER,ARG,4657611.51,2021,Export,Americas,Americas
PER,AUS,26.04,2021,Export,Americas,Asia / Pacific
PER,BEL,60.27,2021,Export,Americas,Europe / CIS
PER,BOL,150298286.48,2021,Export,Americas,Americas
PER,BRA,83276780.57,2021,Export,Americas,Americas
PER,CAF,215.12,2021,Export,Americas,Africa
PER,CAN,35015753.68,2021,Export,Americas,Americas
PER,CHE,11.0,2021,Export,Americas,Europe / CIS
PER,CHL,90007249.27,2021,Export,Americas,Americas
PER,CHN,50385775.25,2021,Export,Americas,Asia / Pacific
PER,COL,15451341.53,2021,Export,Americas,Americas
PER,DEU,77.36,2021,Export,Americas,Europe / CIS
PER,ECU,50983569.44,2021,Export,Americas,Americas
PER,ESP,149272592.62,2021,Export,Americas,Europe / CIS
PER,FRA,4510716.24,2021,Export,Americas,Europe / CIS
PER,GBR,743255822.93,2021,Export,Americas,Europe / CIS
PER,GHA,163439.25,2021,Export,Americas,Africa
PER,GRC,10575.14,2021,Export,Americas,Europe / CIS
PER,IDN,10231879.5,2021,Export,Americas,Asia / Pacific
PER,ITA,170.71,2021,Export,Americas,Europe / CIS
PER,JPN,944983638.16,2021,Export,Americas,Asia / Pacific
PER,KOR,457103174.48,2021,Export,Americas,Asia / Pacific
PER,MAR,56238.89,2021,Export,Americas,Africa
PER,MEX,9760555.8,2021,Export,Americas,Americas
PER,NLD,191314523.81,2021,Export,Americas,Europe / CIS
PER,NOR,0.9,2021,Export,Americas,Europe / CIS
PER,OMN,150632.17,2021,Export,Americas,Middle East
PER,QAT,5924.85,2021,Export,Americas,Middle East
PER,RUS,3700.0,2021,Export,Americas,Europe / CIS
PER,SEN,33680.87,2021,Export,Americas,Africa
PER,SWE,2890.19,2021,Export,Americas,Europe / CIS
PER,USA,310034672.79,2021,Export,Americas,Americas
PER,VEN,495593.61,2021,Export,Americas,Americas
PER,ZMB,478.55,2021,Export,Americas,Africa
PHL,AUS,115604.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,BRN,16460000.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,CHN,572512103.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,IDN,713250.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,JPN,2010255.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,KHM,5500000.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,KOR,95267416.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,MYS,6688789.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,SGP,27892664.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,THA,154119619.0,2021,Export,Asia / Pacific,Asia / Pacific
PHL,USA,145590.0,2021,Export,Asia / Pacific,Americas
PHL,VNM,96965.0,2021,Export,Asia / Pacific,Asia / Pacific
POL,AGO,148358.0,2021,Export,Europe / CIS,Africa
POL,ARE,582142.0,2021,Export,Europe / CIS,Middle East
POL,ARG,1873623.0,2021,Export,Europe / CIS,Americas
POL,AUS,1881652.0,2021,Export,Europe / CIS,Asia / Pacific
POL,AUT,474945786.0,2021,Export,Europe / CIS,Europe / CIS
POL,AZE,1441753.0,2021,Export,Europe / CIS,Europe / CIS
POL,BEL,250139046.0,2021,Export,Europe / CIS,Europe / CIS
POL,BFA,9897.0,2021,Export,Europe / CIS,Africa
POL,BGD,139022.0,2021,Export,Europe / CIS,Asia / Pacific
POL,BGR,7144333.0,2021,Export,Europe / CIS,Europe / CIS
POL,BHR,146571.0,2021,Export,Europe / CIS,Middle East
POL,BLR,13325241.0,2021,Export,Europe / CIS,Europe / CIS
POL,BRA,24626781.0,2021,Export,Europe / CIS,Americas
POL,BWA,5026.0,2021,Export,Europe / CIS,Africa
POL,CAF,8927.0,2021,Export,Europe / CIS,Africa
POL,CAN,794733.0,2021,Export,Europe / CIS,Americas
POL,CHE,5067401.0,2021,Export,Europe / CIS,Europe / CIS
POL,CHN,29028769.0,2021,Export,Europe / CIS,Asia / Pacific
POL,CIV,54361.0,2021,Export,Europe / CIS,Africa
POL,CMR,957622.0,2021,Export,Europe / CIS,Africa
POL,COD,44818.0,2021,Export,Europe / CIS,Africa
POL,COG,74288.0,2021,Export,Europe / CIS,Africa
POL,COL,54510.0,2021,Export,Europe / CIS,Americas
POL,CZE,925092519.0,2021,Export,Europe / CIS,Europe / CIS
POL,DEU,956317146.0,2021,Export,Europe / CIS,Europe / CIS
POL,DJI,203.0,2021,Export,Europe / CIS,Africa
POL,DNK,113961870.0,2021,Export,Europe / CIS,Europe / CIS
POL,DZA,128971951.0,2021,Export,Europe / CIS,Africa
POL,EGY,12326579.0,2021,Export,Europe / CIS,Africa
POL,ERI,14976.0,2021,Export,Europe / CIS,Africa
POL,ESP,197068813.0,2021,Export,Europe / CIS,Europe / CIS
POL,EST,14603786.0,2021,Export,Europe / CIS,Europe / CIS
POL,FIN,49548787.0,2021,Export,Europe / CIS,Europe / CIS
POL,FRA,365421724.0,2021,Export,Europe / CIS,Europe / CIS
POL,GAB,69069.0,2021,Export,Europe / CIS,Africa
POL,GBR,107834370.0,2021,Export,Europe / CIS,Europe / CIS
POL,GHA,67070.0,2021,Export,Europe / CIS,Africa
POL,GMB,659.0,2021,Export,Europe / CIS,Africa
POL,GNQ,34767.0,2021,Export,Europe / CIS,Africa
POL,GRC,7614799.0,2021,Export,Europe / CIS,Europe / CIS
POL,HKG,231697.0,2021,Export,Europe / CIS,Asia / Pacific
POL,HRV,10079845.0,2021,Export,Europe / CIS,Europe / CIS
POL,HUN,120930655.0,2021,Export,Europe / CIS,Europe / CIS
POL,IDN,253947.0,2021,Export,Europe / CIS,Asia / Pacific
